epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1673,0.7214,0.6364,0.6,0.6429,0.1478,0.9568,0.875,0.8704,0.8788,0.2579,0.8681,0.7941,0.6875,0.8889
1,0.155,0.9753,0.8485,1.0,0.8148,0.1472,0.9565,0.875,0.8704,0.8788,0.2823,0.8854,0.7353,0.5556,0.9375
2,0.1304,0.9655,0.8788,0.75,0.8966,0.1469,0.9559,0.8667,0.8519,0.8788,0.2243,0.9509,0.9118,0.8667,0.9474
3,0.1539,0.8143,0.8485,0.6,0.8929,0.1468,0.9559,0.8667,0.8519,0.8788,0.2376,0.925,0.8235,0.7143,0.9
4,0.1749,0.8626,0.8788,0.7143,0.9231,0.1463,0.9559,0.8667,0.8519,0.8788,0.2326,0.9318,0.7941,0.5833,0.9091
5,0.1974,0.8077,0.7576,0.7143,0.7692,0.1466,0.9557,0.8833,0.8889,0.8788,0.2326,1.0,0.9412,0.8889,1.0
6,0.1491,0.9136,0.7879,0.8333,0.7778,0.1472,0.9554,0.875,0.8889,0.8636,0.2388,0.9723,0.8824,0.9091,0.8696
7,0.1591,0.9074,0.8182,0.8333,0.8148,0.147,0.9551,0.875,0.8889,0.8636,0.2343,0.9893,0.8824,1.0,0.8
8,0.1866,0.9213,0.8182,0.8889,0.7917,0.1477,0.9554,0.8917,0.9259,0.8636,0.2326,0.9719,0.8824,1.0,0.7895
9,0.1703,0.8148,0.697,0.6667,0.7037,0.1486,0.9545,0.8917,0.9259,0.8636,0.2322,0.9158,0.8529,0.8462,0.8571
10,0.1452,0.7556,0.697,0.6667,0.7,0.1464,0.9534,0.8667,0.8704,0.8636,0.2256,0.9722,0.9118,0.875,0.9444
11,0.198,0.745,0.6364,0.625,0.64,0.1464,0.9534,0.8667,0.8704,0.8636,0.2627,0.8498,0.7353,0.6923,0.7619
12,0.1719,0.8571,0.6667,1.0,0.5769,0.1463,0.9537,0.8667,0.8704,0.8636,0.2493,0.9321,0.8529,0.7857,0.9
13,0.1697,0.91,0.7879,0.875,0.76,0.1464,0.9537,0.8667,0.8704,0.8636,0.2572,0.875,0.7941,0.7143,0.85
14,0.1282,0.931,0.8182,1.0,0.7931,0.1462,0.9531,0.8667,0.8704,0.8636,0.2409,0.9333,0.8529,0.8,0.8947
15,0.1694,0.8407,0.8182,0.8571,0.8077,0.1463,0.9537,0.8667,0.8704,0.8636,0.2238,0.9931,0.8824,0.7647,1.0
16,0.1561,0.9121,0.7576,0.8571,0.7308,0.1464,0.9529,0.8667,0.8704,0.8636,0.2371,0.9107,0.8529,0.7857,0.9
17,0.1828,0.85,0.7576,0.625,0.8,0.1465,0.9529,0.8667,0.8704,0.8636,0.2697,0.8576,0.7647,0.8125,0.7222
18,0.2099,0.6703,0.7576,0.4286,0.8462,0.1469,0.9529,0.8667,0.8704,0.8636,0.2631,0.8993,0.8529,0.875,0.8333
19,0.1669,0.9213,0.8182,0.8889,0.7917,0.1474,0.9526,0.8667,0.8704,0.8636,0.2539,0.917,0.8235,0.8235,0.8235
