epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1983,0.7882,0.4545,1.0,0.2941,0.1974,0.922,0.85,0.9444,0.7727,0.2785,0.9015,0.6522,0.9167,0.3636
1,0.1794,0.8056,0.4545,1.0,0.3333,0.1938,0.9226,0.85,0.9074,0.803,0.2676,0.9231,0.7391,0.9231,0.5
2,0.1604,0.7368,0.5455,0.6667,0.5263,0.1911,0.9223,0.85,0.8704,0.8333,0.2762,0.9318,0.6522,1.0,0.3333
3,0.1723,0.9444,0.3636,1.0,0.2222,0.1895,0.9223,0.8417,0.8519,0.8333,0.2927,0.8571,0.6522,1.0,0.4286
4,0.1552,0.9306,0.7273,1.0,0.6667,0.1892,0.9223,0.8417,0.8519,0.8333,0.2692,0.9603,0.6522,1.0,0.4286
5,0.1838,0.9062,0.6818,0.8333,0.625,0.189,0.9217,0.8417,0.8519,0.8333,0.3072,0.7727,0.6087,0.9167,0.2727
6,0.1702,0.9176,0.6364,1.0,0.5294,0.1891,0.9214,0.8417,0.8519,0.8333,0.2942,0.8922,0.6087,1.0,0.4706
7,0.2015,0.7294,0.5909,0.8,0.5294,0.1889,0.9214,0.8417,0.8519,0.8333,0.2532,0.9242,0.8261,0.9091,0.75
8,0.1925,0.875,0.7273,1.0,0.625,0.189,0.9209,0.85,0.8704,0.8333,0.3177,0.8304,0.4783,1.0,0.25
9,0.1827,0.8471,0.6818,1.0,0.5882,0.189,0.9209,0.85,0.8704,0.8333,0.3429,0.675,0.4348,0.875,0.2
10,0.1449,0.9649,0.5909,1.0,0.5263,0.1885,0.92,0.85,0.8519,0.8485,0.3148,0.7348,0.6087,0.75,0.4545
11,0.2146,0.7429,0.6364,1.0,0.4667,0.1884,0.9209,0.8583,0.8519,0.8636,0.2732,0.9077,0.7391,1.0,0.5385
12,0.1861,0.6806,0.5909,0.75,0.5556,0.1883,0.9209,0.8417,0.8519,0.8333,0.3216,0.7,0.5217,0.625,0.4667
13,0.1616,0.9583,0.8636,1.0,0.8125,0.1883,0.9214,0.85,0.8704,0.8333,0.2685,0.8846,0.7391,1.0,0.5385
14,0.1408,0.9474,0.7727,1.0,0.7368,0.1881,0.9203,0.8667,0.8519,0.8788,0.2914,0.8106,0.6087,0.8182,0.4167
15,0.178,0.8958,0.8636,1.0,0.8125,0.1883,0.92,0.8667,0.8519,0.8788,0.2944,0.7803,0.6522,0.9167,0.3636
16,0.171,0.8889,0.8636,0.75,0.8889,0.1882,0.92,0.8667,0.8519,0.8788,0.2803,0.8889,0.6087,1.0,0.3571
17,0.1884,0.8333,0.6818,1.0,0.5625,0.1883,0.9198,0.85,0.8704,0.8333,0.2388,0.9545,0.8261,0.9091,0.75
18,0.1843,0.8,0.6364,1.0,0.5294,0.1884,0.9186,0.875,0.8704,0.8788,0.285,0.8615,0.6957,0.9,0.5385
19,0.2296,0.6667,0.5909,1.0,0.4,0.1885,0.9184,0.875,0.8704,0.8788,0.3047,0.7348,0.6957,0.9091,0.5
