epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1894,0.858,0.8222,0.9722,0.2222,0.147,0.8813,0.8167,0.8316,0.76,0.1573,0.9079,0.8913,0.9737,0.5
1,0.1952,0.877,0.8444,0.8824,0.7273,0.1446,0.8808,0.7917,0.8,0.76,0.1604,0.8914,0.8261,0.9211,0.375
2,0.1756,0.8829,0.8222,0.8286,0.8,0.1446,0.8834,0.7833,0.7684,0.84,0.1579,0.8828,0.913,0.9744,0.5714
3,0.1763,0.8971,0.7556,0.7143,0.9,0.1448,0.8825,0.7833,0.7684,0.84,0.1652,0.8914,0.8043,0.7895,0.875
4,0.1719,0.8176,0.7556,0.7568,0.75,0.1446,0.8821,0.7833,0.7684,0.84,0.2278,0.7623,0.8043,0.8824,0.5833
5,0.144,0.9628,0.9333,0.9189,1.0,0.1449,0.8821,0.7833,0.7684,0.84,0.1732,0.9009,0.8261,0.9189,0.4444
6,0.1692,0.8886,0.7778,0.7429,0.9,0.1459,0.8804,0.7833,0.7684,0.84,0.1771,0.9069,0.8913,0.8824,0.9167
7,0.1555,0.8609,0.8444,0.8684,0.7143,0.1454,0.8783,0.8083,0.8,0.84,0.2031,0.8578,0.8261,0.8485,0.7692
8,0.1388,0.8632,0.7556,0.7436,0.8333,0.1455,0.8779,0.8,0.8,0.8,0.1711,0.8619,0.8478,0.9189,0.5556
9,0.2011,0.8712,0.8,0.8788,0.5833,0.1456,0.8787,0.7833,0.7684,0.84,0.1894,0.6777,0.7391,0.8205,0.2857
10,0.174,0.8549,0.8222,0.8056,0.8889,0.1457,0.8783,0.7833,0.7684,0.84,0.1816,0.6417,0.7174,0.775,0.3333
11,0.1256,0.96,0.8444,0.825,1.0,0.1456,0.8783,0.7917,0.7789,0.84,0.1924,0.8018,0.8261,0.8919,0.5556
12,0.2093,0.5405,0.5556,0.6216,0.25,0.1456,0.8783,0.7917,0.7789,0.84,0.1836,0.9142,0.8696,0.9118,0.75
13,0.1682,0.8311,0.7111,0.7027,0.75,0.1455,0.8787,0.7917,0.7789,0.84,0.1857,0.7895,0.8261,0.8947,0.5
14,0.1815,0.9615,0.8667,0.8125,1.0,0.1456,0.8787,0.7833,0.7684,0.84,0.1559,0.9528,0.8478,0.8889,0.7
15,0.1916,0.8966,0.8222,0.8125,0.8462,0.1458,0.8787,0.7833,0.7684,0.84,0.1575,0.955,0.8696,0.9189,0.6667
16,0.1741,0.6368,0.6444,0.6667,0.5,0.1458,0.8787,0.7833,0.7684,0.84,0.1459,0.8864,0.8478,0.8718,0.7143
17,0.1669,0.9343,0.8222,0.8571,0.7,0.1459,0.8787,0.7833,0.7684,0.84,0.2084,0.8,0.8478,0.9429,0.5455
18,0.1125,0.97,0.9111,0.925,0.8,0.1458,0.8787,0.7833,0.7684,0.84,0.2122,0.7792,0.8043,0.8571,0.6364
19,0.1734,0.8395,0.7556,0.7778,0.6667,0.1458,0.8787,0.7833,0.7684,0.84,0.1348,0.9451,0.8696,0.8974,0.7143
