epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1909,0.8235,0.7273,0.6,0.7647,0.1481,0.9568,0.8667,0.8704,0.8636,0.2802,0.803,0.6957,0.5833,0.8182
1,0.1558,0.9583,0.7727,1.0,0.7222,0.1478,0.9562,0.8667,0.8704,0.8636,0.3069,0.8077,0.6957,0.5385,0.9
2,0.1462,0.9298,0.8636,1.0,0.8421,0.1473,0.9562,0.875,0.8704,0.8788,0.2354,0.947,0.913,0.9091,0.9167
3,0.1473,0.9722,0.9091,0.75,0.9444,0.1468,0.9562,0.875,0.8704,0.8788,0.2477,0.8889,0.7826,0.6667,0.8571
4,0.1631,0.8194,0.8182,0.5,0.8889,0.1467,0.9565,0.875,0.8704,0.8788,0.232,0.9603,0.8261,0.5556,1.0
5,0.2022,0.9062,0.8182,0.8333,0.8125,0.1472,0.9562,0.875,0.8889,0.8636,0.222,0.9924,0.913,0.8333,1.0
6,0.1583,0.9294,0.7727,0.8,0.7647,0.1482,0.9554,0.9,0.9444,0.8636,0.24,0.9804,0.8696,1.0,0.8235
7,0.1781,0.8941,0.8636,1.0,0.8235,0.149,0.9551,0.9,0.9444,0.8636,0.2338,0.9848,0.8261,1.0,0.6667
8,0.1656,0.9896,0.8636,1.0,0.8125,0.149,0.9557,0.9,0.9444,0.8636,0.2399,0.9821,0.8696,1.0,0.8125
9,0.1589,0.9294,0.7727,0.8,0.7647,0.1492,0.9543,0.9,0.9444,0.8636,0.2053,0.975,0.913,1.0,0.8667
10,0.1692,0.7368,0.6818,0.6667,0.6842,0.1482,0.954,0.8917,0.9259,0.8636,0.2134,0.9924,0.913,1.0,0.8182
11,0.2297,0.7524,0.5909,0.7143,0.5333,0.1484,0.9537,0.8917,0.9259,0.8636,0.284,0.8,0.7391,0.8,0.6923
12,0.1679,0.8611,0.6364,1.0,0.5556,0.1484,0.954,0.8917,0.9259,0.8636,0.2524,0.9333,0.8696,1.0,0.8
13,0.1815,0.8542,0.6818,0.8333,0.625,0.1486,0.954,0.8917,0.9259,0.8636,0.2748,0.8231,0.6957,0.8,0.6154
14,0.1408,0.9123,0.7273,1.0,0.6842,0.1481,0.9543,0.8917,0.9259,0.8636,0.2542,0.9167,0.7826,0.8182,0.75
15,0.1812,0.8438,0.8182,0.8333,0.8125,0.1483,0.9543,0.8917,0.9259,0.8636,0.2226,0.9924,0.9565,0.9167,1.0
16,0.1419,0.9306,0.8182,0.75,0.8333,0.1483,0.9543,0.8917,0.9259,0.8636,0.2567,0.8492,0.7391,0.7778,0.7143
17,0.1988,0.8125,0.6818,0.8333,0.625,0.1484,0.9543,0.8917,0.9259,0.8636,0.2645,0.8788,0.7826,0.8182,0.75
18,0.237,0.6,0.6364,0.2,0.7647,0.1485,0.9543,0.8917,0.9259,0.8636,0.2369,0.9462,0.8696,0.9,0.8462
19,0.1803,0.8952,0.7727,0.8571,0.7333,0.1487,0.954,0.8917,0.9259,0.8636,0.241,0.947,0.8696,0.8182,0.9167
