epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3032,0.6384,0.6269,0.9091,0.4889,0.2655,0.8286,0.75,0.8654,0.6618,0.3153,0.6956,0.5588,0.8,0.3684
1,0.2647,0.8538,0.7463,1.0,0.6136,0.2629,0.8275,0.7333,0.8269,0.6618,0.2999,0.7922,0.7206,0.8788,0.5714
2,0.254,0.7833,0.7164,0.6667,0.7308,0.2625,0.8249,0.75,0.7308,0.7647,0.3141,0.768,0.7059,0.5152,0.8857
3,0.2747,0.7754,0.6716,0.2857,0.8478,0.2628,0.8258,0.7333,0.6923,0.7647,0.3052,0.7877,0.7206,0.5333,0.8684
4,0.2766,0.7955,0.7463,0.5217,0.8636,0.2605,0.8244,0.7583,0.7692,0.75,0.3188,0.7036,0.6618,0.75,0.6
5,0.286,0.7602,0.6716,0.7037,0.65,0.26,0.8232,0.7583,0.7885,0.7353,0.3063,0.7648,0.6765,0.6875,0.6667
6,0.2498,0.8175,0.791,0.7222,0.8163,0.2655,0.8204,0.7333,0.6538,0.7941,0.3147,0.7298,0.6912,0.4667,0.8684
7,0.306,0.7216,0.6567,0.5667,0.7297,0.26,0.8224,0.75,0.7692,0.7353,0.3029,0.7526,0.6912,0.7,0.6842
8,0.2697,0.8103,0.6716,0.7931,0.5789,0.2609,0.8241,0.75,0.8077,0.7059,0.2931,0.814,0.6471,0.8667,0.4737
9,0.2797,0.7955,0.6418,0.7692,0.561,0.26,0.8241,0.7667,0.8077,0.7353,0.3017,0.796,0.7059,0.8125,0.6111
10,0.2588,0.8574,0.7313,0.8077,0.6829,0.2602,0.821,0.7583,0.7885,0.7353,0.3139,0.725,0.6324,0.7586,0.5385
11,0.2889,0.7602,0.7015,0.8824,0.5152,0.2647,0.8218,0.7417,0.8654,0.6471,0.3059,0.822,0.5735,1.0,0.2927
12,0.245,0.9081,0.7463,1.0,0.6136,0.2623,0.8213,0.75,0.8269,0.6912,0.3082,0.7769,0.5294,0.9259,0.2683
13,0.2854,0.7495,0.6567,0.84,0.5476,0.2614,0.8207,0.7583,0.8077,0.7206,0.3067,0.7604,0.6324,0.875,0.4167
14,0.2466,0.9029,0.8507,0.9286,0.7949,0.2616,0.8207,0.7583,0.8077,0.7206,0.2905,0.8286,0.6471,0.8929,0.475
15,0.2406,0.8923,0.7463,0.9048,0.6739,0.2607,0.8196,0.7583,0.7885,0.7353,0.2879,0.8112,0.6618,0.8519,0.5366
16,0.2543,0.8222,0.7015,0.7727,0.6667,0.2613,0.8187,0.7333,0.7308,0.7353,0.3037,0.7448,0.6471,0.8125,0.5
17,0.2544,0.8295,0.7015,0.7917,0.6512,0.2614,0.819,0.725,0.7115,0.7353,0.3215,0.6985,0.6029,0.7586,0.4872
18,0.2778,0.7752,0.6567,0.8333,0.5581,0.2617,0.8193,0.7167,0.6923,0.7353,0.3151,0.7342,0.6912,0.7879,0.6
19,0.2788,0.7655,0.6866,0.8077,0.6098,0.2618,0.8193,0.7167,0.6923,0.7353,0.303,0.7464,0.6471,0.75,0.575
