epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
15,0.27,0.875,0.7727,1.0,0.6875,0.3203,0.7633,0.6417,0.9231,0.4265,0.307,0.7167,0.6522,0.5,0.7333
16,0.2611,0.6316,0.6364,0.6667,0.6316,0.3146,0.7624,0.6833,0.9231,0.5,0.3248,0.6818,0.6087,0.5455,0.6667
17,0.3106,0.7333,0.7727,0.8,0.75,0.3149,0.7624,0.675,0.9231,0.4853,0.3083,0.7385,0.6957,0.7,0.6923
18,0.3125,0.6161,0.4545,0.25,0.5714,0.3142,0.7624,0.6833,0.9231,0.5,0.3135,0.7154,0.6087,0.7,0.5385
19,0.2649,0.8,0.7273,0.6,0.7647,0.3142,0.7622,0.6833,0.9231,0.5,0.3438,0.7,0.5652,0.5333,0.625
20,0.2826,0.781,0.6364,0.7143,0.6,0.3136,0.7622,0.675,0.9038,0.5,0.3187,0.6167,0.5652,0.375,0.6667
21,0.3238,0.5,0.5455,0.5,0.5714,0.3135,0.7622,0.675,0.9038,0.5,0.3148,0.7143,0.6522,0.6667,0.6429
22,0.2716,0.8021,0.7273,0.6667,0.75,0.3125,0.7624,0.675,0.9038,0.5,0.3111,0.7955,0.6522,0.5455,0.75
23,0.2769,0.6471,0.7273,0.6,0.7647,0.3123,0.7624,0.675,0.9038,0.5,0.3173,0.7045,0.6522,0.6364,0.6667
24,0.3542,0.6786,0.5909,0.5714,0.625,0.3126,0.7622,0.675,0.9038,0.5,0.3372,0.6818,0.6087,0.5,0.7273
25,0.3311,0.6446,0.5909,0.6364,0.5455,0.3133,0.7622,0.675,0.9038,0.5,0.3251,0.5583,0.5217,0.5,0.5333
26,0.3252,0.4554,0.5909,0.25,0.7857,0.3137,0.7624,0.675,0.9038,0.5,0.3285,0.6591,0.5217,0.5455,0.5
27,0.3159,0.775,0.6818,0.6,0.75,0.3139,0.7624,0.6833,0.9231,0.5,0.3275,0.6385,0.5652,0.6,0.5385
28,0.2997,0.5104,0.5,0.1667,0.625,0.3139,0.7624,0.6833,0.9231,0.5,0.3069,0.725,0.6087,0.5,0.6667
29,0.2552,0.8194,0.6364,0.75,0.6111,0.3138,0.7624,0.6833,0.9231,0.5,0.3431,0.553,0.4783,0.3636,0.5833
30,0.2915,0.75,0.7727,0.625,0.8571,0.3137,0.7624,0.6833,0.9231,0.5,0.3147,0.65,0.6522,0.625,0.6667
31,0.3307,0.5641,0.6364,0.6667,0.6154,0.3138,0.7624,0.6833,0.9231,0.5,0.3174,0.5,0.5217,0.3333,0.5882
32,0.3141,0.3958,0.4545,0.3333,0.5,0.3138,0.7624,0.6833,0.9231,0.5,0.3065,0.6917,0.6522,0.5,0.7333
33,0.3131,0.7094,0.7273,0.5556,0.8462,0.3138,0.7624,0.6833,0.9231,0.5,0.2903,0.8492,0.7826,0.6667,0.8571
34,0.2946,0.7411,0.7273,0.625,0.7857,0.3138,0.7624,0.6833,0.9231,0.5,0.3051,0.7857,0.7391,0.6667,0.7857
35,0.3136,0.4583,0.5455,0.3333,0.625,0.3138,0.7624,0.6833,0.9231,0.5,0.3162,0.6508,0.5217,0.5556,0.5
36,0.3134,0.4857,0.5455,0.2857,0.6667,0.3138,0.7624,0.6833,0.9231,0.5,0.3486,0.4848,0.4783,0.5455,0.4167
37,0.3118,0.8595,0.7273,0.6364,0.8182,0.3139,0.7624,0.6833,0.9231,0.5,0.3151,0.75,0.6522,0.6364,0.6667
38,0.289,0.7857,0.8182,0.5,1.0,0.3139,0.7624,0.6833,0.9231,0.5,0.343,0.6032,0.5217,0.5,0.5556
39,0.327,0.6417,0.6364,0.6,0.6667,0.3141,0.7624,0.6833,0.9231,0.5,0.3159,0.7197,0.6522,0.7273,0.5833
