epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2899,0.7524,0.6818,0.7143,0.6667,0.2526,0.834,0.7333,0.8269,0.6618,0.3035,0.775,0.8261,0.9333,0.625
1,0.2782,0.819,0.6364,0.8571,0.5333,0.2504,0.8331,0.7333,0.8077,0.6765,0.318,0.75,0.7391,0.8667,0.5
2,0.2414,0.8421,0.7727,1.0,0.7368,0.2498,0.8317,0.7583,0.8077,0.7206,0.3181,0.7045,0.6522,0.6364,0.6667
3,0.2387,0.9059,0.8182,0.6,0.8824,0.2515,0.8286,0.7333,0.7115,0.75,0.2944,0.8492,0.8261,0.7778,0.8571
4,0.2836,0.6562,0.7273,0.3333,0.875,0.2524,0.8275,0.725,0.6923,0.75,0.308,0.7619,0.6522,0.4444,0.7857
5,0.2865,0.812,0.7273,0.6667,0.7692,0.2515,0.8283,0.7333,0.7115,0.75,0.319,0.8077,0.7391,0.6154,0.9
6,0.249,0.8854,0.8182,0.8333,0.8125,0.2505,0.83,0.7417,0.7308,0.75,0.2902,0.8788,0.7391,0.7273,0.75
7,0.271,0.8974,0.7727,0.6667,0.8462,0.2497,0.8317,0.75,0.75,0.75,0.277,0.7667,0.7391,0.6,0.7778
8,0.3115,0.7333,0.7273,0.6,0.8333,0.2491,0.83,0.7583,0.8077,0.7206,0.3008,0.7946,0.7391,0.8571,0.6875
9,0.2802,0.95,0.8636,0.7,1.0,0.25,0.8312,0.7583,0.8462,0.6912,0.3066,0.7778,0.6522,0.7778,0.5714
10,0.3056,0.6496,0.5455,0.5556,0.5385,0.251,0.8286,0.7417,0.8462,0.6618,0.3128,0.7727,0.6522,0.9167,0.3636
11,0.2993,0.8167,0.6818,0.8333,0.5,0.255,0.8292,0.7083,0.8462,0.6029,0.3069,0.8254,0.5652,1.0,0.2857
12,0.2712,0.8952,0.6818,1.0,0.5333,0.2546,0.8289,0.7167,0.8462,0.6176,0.3103,0.8393,0.4348,0.8571,0.25
13,0.2727,0.8353,0.5455,1.0,0.4118,0.2503,0.8295,0.775,0.8462,0.7206,0.3156,0.697,0.5652,0.8182,0.3333
14,0.2663,0.8571,0.7727,0.625,0.8571,0.2496,0.8286,0.775,0.8462,0.7206,0.3013,0.8077,0.6957,0.9,0.5385
15,0.2639,0.8229,0.7273,0.6667,0.75,0.2495,0.8283,0.775,0.8462,0.7206,0.3061,0.7,0.6087,0.625,0.6
16,0.2567,0.6842,0.6364,0.3333,0.6842,0.2494,0.8281,0.775,0.8462,0.7206,0.3132,0.6818,0.6522,0.8182,0.5
17,0.284,0.85,0.8182,0.9,0.75,0.2494,0.8278,0.775,0.8462,0.7206,0.296,0.8,0.7391,0.8,0.6923
18,0.2751,0.8125,0.7273,0.75,0.7143,0.2495,0.8281,0.7667,0.8269,0.7206,0.3031,0.7846,0.8261,0.8,0.8462
19,0.2493,0.9529,0.8636,1.0,0.8235,0.2496,0.8278,0.7667,0.8269,0.7206,0.3334,0.6833,0.6087,0.6,0.625
