epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1606,0.807,0.8182,0.9474,0.0,0.1528,0.8787,0.8583,0.8947,0.72,0.0995,1.0,1.0,1.0,1.0
1,0.203,0.8235,0.8182,0.9412,0.4,0.1491,0.8804,0.8333,0.8632,0.72,0.1156,0.881,0.913,0.9524,0.5
2,0.2328,0.9286,0.7727,0.9286,0.5,0.1449,0.8813,0.8167,0.8316,0.76,0.1682,0.9211,0.8261,0.9474,0.25
3,0.2036,0.8438,0.7273,0.75,0.6667,0.1442,0.8834,0.7917,0.8,0.76,0.155,0.8667,0.7826,0.8,0.6667
4,0.1934,0.8588,0.8182,0.8235,0.8,0.1444,0.8829,0.7833,0.7684,0.84,0.2124,0.7,0.7391,0.8333,0.4
5,0.1494,0.9529,0.9545,0.9412,1.0,0.1452,0.8842,0.7833,0.7684,0.84,0.1395,0.95,0.8696,0.9,0.6667
6,0.2016,0.8381,0.7273,0.6667,0.8571,0.1459,0.8834,0.7917,0.7684,0.88,0.1773,0.902,0.8261,0.7647,1.0
7,0.1517,0.9123,0.8636,0.8421,1.0,0.1458,0.8825,0.7917,0.7684,0.88,0.1701,0.9911,0.8261,0.75,1.0
8,0.153,0.8421,0.5455,0.5263,0.6667,0.1452,0.8817,0.7833,0.7684,0.84,0.174,0.9,0.8261,0.8889,0.6
9,0.2057,0.8438,0.7727,0.8125,0.6667,0.1454,0.8813,0.7833,0.7684,0.84,0.2091,0.6842,0.8261,0.8947,0.5
10,0.1339,0.9825,0.9091,0.8947,1.0,0.1454,0.8813,0.7833,0.7684,0.84,0.1592,0.5714,0.7391,0.8095,0.0
11,0.1165,1.0,0.8182,0.8,1.0,0.1451,0.8813,0.7833,0.7684,0.84,0.1629,0.9079,0.913,0.9474,0.75
12,0.2136,0.5278,0.5,0.5556,0.25,0.1452,0.8808,0.7833,0.7684,0.84,0.1952,0.9412,0.913,0.9412,0.8333
13,0.1968,0.7882,0.5909,0.5294,0.8,0.1451,0.8808,0.7833,0.7684,0.84,0.2153,0.6316,0.7826,0.8421,0.5
14,0.1655,0.9688,0.9091,0.875,1.0,0.1452,0.8808,0.7833,0.7684,0.84,0.1539,0.8947,0.8261,0.8421,0.75
15,0.1531,0.9306,0.8636,0.8889,0.75,0.1453,0.8808,0.7833,0.7684,0.84,0.1935,0.9412,0.8261,0.8824,0.6667
16,0.1413,0.6667,0.6818,0.6667,1.0,0.1452,0.8813,0.7833,0.7684,0.84,0.1541,0.8421,0.913,0.9474,0.75
17,0.158,0.9306,0.8182,0.8333,0.75,0.1451,0.8813,0.7833,0.7684,0.84,0.2013,0.9107,0.8696,0.9375,0.7143
18,0.1338,0.9474,0.9091,0.9474,0.6667,0.1451,0.8813,0.7833,0.7684,0.84,0.2257,0.8214,0.8261,0.875,0.7143
19,0.1501,0.8421,0.7727,0.7895,0.6667,0.1451,0.8813,0.7833,0.7684,0.84,0.1212,0.9524,0.8261,0.8095,1.0
